timestamp,robot,mode,solver,collision_free,n_problems,n_timed,t_med_ms,t_p95_ms,pos_med_mm,pos_p95_mm,rot_med_rad,rot_p95_rad,success_n,success_total,coll_free_n,peak_gpu_pct,avg_gpu_pct,peak_vram_mb
2026-03-28T23:31:13,panda,sequential,HJCD-JAX,False,10,5,53.812783,53.865593,0.229667,29.890387,6.5e-05,0.023098,9,10,,,,
2026-03-28T23:31:13,panda,sequential,HJCD-CUDA,False,10,5,3.334827,3.369001,0.160474,0.799981,4.4e-05,8e-05,10,10,,,,
2026-03-28T23:31:13,panda,sequential,LS-JAX,False,10,5,51.309726,51.523908,0.0,0.0,0.0,0.0,10,10,,,,
2026-03-28T23:31:13,panda,sequential,LS-CUDA,False,10,5,4.3404,4.423658,7.2e-05,0.00016,0.0,0.0,10,10,,,,
2026-03-28T23:31:13,panda,sequential,SQP-JAX,False,10,5,56.223115,56.311095,0.0,0.0,0.0,0.0,10,10,,,,
2026-03-28T23:31:13,panda,sequential,SQP-CUDA,False,10,5,8.927033,8.95868,7.2e-05,0.00012,0.0,0.0,10,10,,,,
2026-03-28T23:31:13,panda,sequential,MPPI-JAX,False,10,5,22.894256,23.010759,0.001353,0.006438,7e-06,6.1e-05,10,10,,,,
2026-03-28T23:31:13,panda,sequential,MPPI-CUDA,False,10,5,1.612213,1.645127,0.015546,0.1339,3.6e-05,0.001298,10,10,,,,
2026-03-28T23:31:13,panda,sequential,Learned-JAX,False,10,5,13.638156,13.694004,0.0,0.0,0.0,0.0,10,10,,,,
2026-03-28T23:31:13,panda,sequential,PyRoKi,False,10,5,144.964211,173.712693,0.0,0.0,0.0,0.0,10,10,,,,
2026-03-28T23:31:13,panda,batch,LS-JAX-BATCH,False,256,5,4.407817,,0.0,0.0,0.0,0.0,256,256,,100.0,98.395818,21079.25
2026-03-28T23:31:13,panda,batch,HJCD-JAX-BATCH,False,256,5,4.112335,,0.142719,1.037436,5.3e-05,0.000357,240,256,,100.0,99.146285,21085.25
2026-03-28T23:31:13,panda,batch,SQP-JAX-BATCH,False,256,5,4.446947,,0.0,0.0,0.0,0.0,256,256,,100.0,99.141631,21093.25
2026-03-28T23:31:13,panda,batch,MPPI-JAX-BATCH,False,256,5,1.23564,,3.1e-05,0.058179,0.0,0.000277,256,256,,100.0,96.868557,21105.25
2026-03-28T23:31:13,panda,batch,LS-CUDA-BATCH,False,256,5,0.02127,,7.9e-05,0.000198,0.0,0.0,252,256,,1.0,1.0,21105.25
2026-03-28T23:31:13,panda,batch,HJCD-CUDA-BATCH,False,256,5,0.019459,,0.139574,1.01305,4.4e-05,0.000189,242,256,,1.0,1.0,21105.25
2026-03-28T23:31:13,panda,batch,SQP-CUDA-BATCH,False,256,5,0.042845,,8e-05,0.000158,0.0,0.0,256,256,,0.0,0.0,21107.25
2026-03-28T23:31:13,panda,batch,MPPI-CUDA-BATCH,False,256,5,0.010288,,0.00072,0.356609,4e-06,0.001488,253,256,,1.0,1.0,21107.25
2026-03-28T23:31:13,panda,batch,Learned-JAX-BATCH,False,256,5,2.371058,,0.0,0.0,0.0,0.0,256,256,,100.0,98.045082,21117.25
2026-03-28T23:31:13,panda,batch,PyRoKi-BATCH,False,256,5,16.057705,,0.0,0.0,0.0,0.0,256,256,,95.0,84.157157,21119.25
2026-03-28T23:31:13,panda,sequential,HJCD-JAX,True,10,5,77.158152,77.273421,347.784064,767.743992,1.090933,2.172401,0,10,0,,,
2026-03-28T23:31:13,panda,sequential,HJCD-CUDA,True,10,5,17.514987,17.531322,94.991282,494.025079,0.21857,1.780788,0,10,0,,,
